:Data_list: 20120607_Gp_xr_1m.txt
:Created: 2012 Jun 08 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Label: Short = 0.05- 0.4 nanometer
# Label: Long  = 0.1 - 0.8 nanometer
# Units: Short = Watts per meter squared
# Units: Long  = Watts per meter squared
# Source: GOES-15
# Location: W135
# Missing data: -1.00e+05
#
#         1-minute GOES-15 Solar X-ray Flux
# 
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day       Short       Long
#-------------------------------------------------------
2012 06 07  0725   56085  26700     9.71e-09    6.87e-07
2012 06 07  0726   56085  26760     9.63e-09    6.99e-07
2012 06 07  0727   56085  26820     9.60e-09    7.13e-07
2012 06 07  0728   56085  26880     1.12e-08    7.47e-07
2012 06 07  0729   56085  26940     2.09e-08    8.24e-07
2012 06 07  0730   56085  27000     2.58e-08    8.98e-07
2012 06 07  0731   56085  27060     2.31e-08    8.98e-07
2012 06 07  0732   56085  27120     1.79e-08    8.81e-07
2012 06 07  0733   56085  27180     1.52e-08    8.63e-07
2012 06 07  0734   56085  27240     1.26e-08    8.62e-07
2012 06 07  0735   56085  27300     1.17e-08    8.49e-07
2012 06 07  0736   56085  27360     1.02e-08    8.30e-07
2012 06 07  0737   56085  27420     1.17e-08    8.24e-07
2012 06 07  0738   56085  27480     1.31e-08    8.22e-07
2012 06 07  0739   56085  27540     1.38e-08    8.14e-07
2012 06 07  0740   56085  27600     1.33e-08    8.07e-07
2012 06 07  0741   56085  27660     1.31e-08    7.97e-07
2012 06 07  0742   56085  27720     1.33e-08    7.84e-07
2012 06 07  0743   56085  27780     1.27e-08    7.66e-07
2012 06 07  0744   56085  27840     1.09e-08    7.55e-07
2012 06 07  0745   56085  27900     6.41e-09    7.44e-07
2012 06 07  0746   56085  27960     5.43e-09    7.28e-07
2012 06 07  0747   56085  28020     6.29e-09    7.27e-07
2012 06 07  0748   56085  28080     5.83e-09    7.24e-07
2012 06 07  0749   56085  28140     6.84e-09    7.15e-07
2012 06 07  0750   56085  28200     4.56e-09    7.09e-07
2012 06 07  0751   56085  28260     4.33e-09    7.11e-07
2012 06 07  0752   56085  28320     4.83e-09    7.14e-07
2012 06 07  0753   56085  28380     5.58e-09    7.16e-07
2012 06 07  0754   56085  28440     5.52e-09    7.21e-07
2012 06 07  0755   56085  28500     7.10e-09    7.17e-07
2012 06 07  0756   56085  28560     9.96e-09    7.20e-07
2012 06 07  0757   56085  28620     9.25e-09    7.14e-07
2012 06 07  0758   56085  28680     1.08e-08    7.23e-07
2012 06 07  0759   56085  28740     1.14e-08    7.35e-07
2012 06 07  0800   56085  28800     1.16e-08    7.34e-07
2012 06 07  0801   56085  28860     1.01e-08    7.29e-07
2012 06 07  0802   56085  28920     1.01e-08    7.23e-07
2012 06 07  0803   56085  28980     7.84e-09    7.14e-07
2012 06 07  0804   56085  29040     4.87e-09    7.08e-07
2012 06 07  0805   56085  29100     2.79e-09    7.03e-07
2012 06 07  0806   56085  29160     3.81e-09    6.89e-07
2012 06 07  0807   56085  29220     5.33e-09    6.84e-07
2012 06 07  0808   56085  29280     4.79e-09    6.83e-07
2012 06 07  0809   56085  29340     5.54e-09    6.76e-07
2012 06 07  0810   56085  29400     5.02e-09    6.73e-07
2012 06 07  0811   56085  29460     4.79e-09    6.69e-07
2012 06 07  0812   56085  29520     3.98e-09    6.61e-07
2012 06 07  0813   56085  29580     4.46e-09    6.51e-07
2012 06 07  0814   56085  29640     6.25e-09    6.47e-07
2012 06 07  0815   56085  29700     8.17e-09    6.55e-07
2012 06 07  0816   56085  29760     6.13e-09    6.59e-07
2012 06 07  0817   56085  29820     8.33e-09    6.59e-07
2012 06 07  0818   56085  29880     8.06e-09    6.67e-07
2012 06 07  0819   56085  29940     7.88e-09    6.62e-07
2012 06 07  0820   56085  30000     5.79e-09    6.61e-07
2012 06 07  0821   56085  30060     5.48e-09    6.65e-07
2012 06 07  0822   56085  30120     7.06e-09    6.78e-07
2012 06 07  0823   56085  30180     1.12e-08    7.14e-07
2012 06 07  0824   56085  30240     1.27e-08    7.61e-07
2012 06 07  0825   56085  30300     1.41e-08    7.86e-07
2012 06 07  0826   56085  30360     1.42e-08    7.98e-07
2012 06 07  0827   56085  30420     1.38e-08    8.03e-07
2012 06 07  0828   56085  30480     1.82e-08    8.31e-07
2012 06 07  0829   56085  30540     1.89e-08    8.81e-07
2012 06 07  0830   56085  30600     1.94e-08    9.01e-07
2012 06 07  0831   56085  30660     2.00e-08    9.08e-07
2012 06 07  0832   56085  30720     1.84e-08    9.19e-07
2012 06 07  0833   56085  30780     1.78e-08    9.23e-07
2012 06 07  0834   56085  30840     1.62e-08    9.11e-07
2012 06 07  0835   56085  30900     1.35e-08    8.97e-07
2012 06 07  0836   56085  30960     1.20e-08    8.82e-07
2012 06 07  0837   56085  31020     1.27e-08    8.68e-07
2012 06 07  0838   56085  31080     1.23e-08    8.71e-07
2012 06 07  0839   56085  31140     1.53e-08    9.07e-07
2012 06 07  0840   56085  31200     1.45e-08    9.28e-07
2012 06 07  0841   56085  31260     1.46e-08    9.29e-07
2012 06 07  0842   56085  31320     1.40e-08    9.14e-07
2012 06 07  0843   56085  31380     1.27e-08    8.80e-07
2012 06 07  0844   56085  31440     1.01e-08    8.43e-07
2012 06 07  0845   56085  31500     8.33e-09    8.04e-07
2012 06 07  0846   56085  31560     5.91e-09    7.77e-07
2012 06 07  0847   56085  31620     4.68e-09    7.59e-07
2012 06 07  0848   56085  31680     5.18e-09    7.40e-07
2012 06 07  0849   56085  31740     4.33e-09    7.18e-07
2012 06 07  0850   56085  31800     4.50e-09    7.00e-07
2012 06 07  0851   56085  31860     2.29e-09    6.88e-07
2012 06 07  0852   56085  31920     4.31e-09    6.78e-07
2012 06 07  0853   56085  31980     4.80e-09    6.77e-07
2012 06 07  0854   56085  32040     5.41e-09    6.77e-07
2012 06 07  0855   56085  32100     5.64e-09    6.73e-07
2012 06 07  0856   56085  32160     5.52e-09    6.70e-07
2012 06 07  0857   56085  32220     5.76e-09    6.67e-07
2012 06 07  0858   56085  32280     7.44e-09    6.70e-07
2012 06 07  0859   56085  32340     6.10e-09    6.65e-07
2012 06 07  0900   56085  32400     8.03e-09    6.59e-07
2012 06 07  0901   56085  32460     9.86e-09    6.56e-07
2012 06 07  0902   56085  32520     9.48e-09    6.43e-07
2012 06 07  0903   56085  32580     8.70e-09    6.36e-07
2012 06 07  0904   56085  32640     7.56e-09    6.29e-07
2012 06 07  0905   56085  32700     1.02e-08    6.28e-07
2012 06 07  0906   56085  32760     9.48e-09    6.23e-07
2012 06 07  0907   56085  32820     8.81e-09    6.21e-07
2012 06 07  0908   56085  32880     1.14e-08    6.28e-07
2012 06 07  0909   56085  32940     9.52e-09    6.25e-07
2012 06 07  0910   56085  33000     9.66e-09    6.23e-07
2012 06 07  0911   56085  33060     9.44e-09    6.01e-07
2012 06 07  0912   56085  33120     9.67e-09    5.99e-07
2012 06 07  0913   56085  33180     9.77e-09    5.96e-07
2012 06 07  0914   56085  33240     9.17e-09    5.96e-07
2012 06 07  0915   56085  33300     9.60e-09    5.89e-07
2012 06 07  0916   56085  33360     8.90e-09    5.80e-07
2012 06 07  0917   56085  33420     8.10e-09    5.74e-07
2012 06 07  0918   56085  33480     7.98e-09    5.67e-07
2012 06 07  0919   56085  33540     9.25e-09    5.62e-07
2012 06 07  0920   56085  33600     1.06e-08    5.66e-07
2012 06 07  0921   56085  33660     9.40e-09    5.67e-07
2012 06 07  0922   56085  33720     8.48e-09    5.66e-07
2012 06 07  0923   56085  33780     1.00e-08    5.60e-07
2012 06 07  0924   56085  33840     7.02e-09    5.61e-07
2012 06 07  0925   56085  33900     5.68e-09    5.57e-07
2012 06 07  0926   56085  33960     6.25e-09    5.52e-07
2012 06 07  0927   56085  34020     5.65e-09    5.50e-07
2012 06 07  0928   56085  34080     5.37e-09    5.44e-07
2012 06 07  0929   56085  34140     5.10e-09    5.43e-07
2012 06 07  0930   56085  34200     6.32e-09    5.44e-07
2012 06 07  0931   56085  34260     6.02e-09    5.48e-07
2012 06 07  0932   56085  34320     6.06e-09    5.59e-07
2012 06 07  0933   56085  34380     6.18e-09    5.67e-07
2012 06 07  0934   56085  34440     6.25e-09    5.68e-07
2012 06 07  0935   56085  34500     7.02e-09    5.80e-07
2012 06 07  0936   56085  34560     7.98e-09    5.81e-07
2012 06 07  0937   56085  34620     4.69e-09    5.81e-07
2012 06 07  0938   56085  34680     4.56e-09    5.88e-07
2012 06 07  0939   56085  34740     6.60e-09    5.91e-07
2012 06 07  0940   56085  34800     6.65e-09    5.98e-07
2012 06 07  0941   56085  34860     7.14e-09    6.00e-07
2012 06 07  0942   56085  34920     8.75e-09    6.03e-07
2012 06 07  0943   56085  34980     9.52e-09    6.05e-07
2012 06 07  0944   56085  35040     9.89e-09    5.98e-07
2012 06 07  0945   56085  35100     1.31e-08    6.01e-07
2012 06 07  0946   56085  35160     9.52e-09    6.07e-07
2012 06 07  0947   56085  35220     7.88e-09    6.05e-07
2012 06 07  0948   56085  35280     8.75e-09    6.19e-07
2012 06 07  0949   56085  35340     1.19e-08    6.66e-07
2012 06 07  0950   56085  35400     1.42e-08    7.06e-07
2012 06 07  0951   56085  35460     1.35e-08    7.09e-07
2012 06 07  0952   56085  35520     1.29e-08    7.04e-07
2012 06 07  0953   56085  35580     1.11e-08    7.06e-07
2012 06 07  0954   56085  35640     1.14e-08    6.96e-07
2012 06 07  0955   56085  35700     9.44e-09    6.80e-07
2012 06 07  0956   56085  35760     9.06e-09    6.66e-07
2012 06 07  0957   56085  35820     8.96e-09    6.55e-07
2012 06 07  0958   56085  35880     7.83e-09    6.48e-07
2012 06 07  0959   56085  35940     8.56e-09    6.45e-07
2012 06 07  1000   56085  36000     7.73e-09    6.37e-07
2012 06 07  1001   56085  36060     6.83e-09    6.31e-07
2012 06 07  1002   56085  36120     6.37e-09    6.30e-07
2012 06 07  1003   56085  36180     5.98e-09    6.29e-07
2012 06 07  1004   56085  36240     6.73e-09    6.33e-07
2012 06 07  1005   56085  36300     5.02e-09    6.33e-07
2012 06 07  1006   56085  36360     6.10e-09    6.34e-07
2012 06 07  1007   56085  36420     6.43e-09    6.33e-07
2012 06 07  1008   56085  36480     5.79e-09    6.31e-07
2012 06 07  1009   56085  36540     6.37e-09    6.33e-07
2012 06 07  1010   56085  36600     7.67e-09    6.32e-07
2012 06 07  1011   56085  36660     6.69e-09    6.28e-07
2012 06 07  1012   56085  36720     5.91e-09    6.26e-07
2012 06 07  1013   56085  36780     5.21e-09    6.27e-07
2012 06 07  1014   56085  36840     5.32e-09    6.23e-07
2012 06 07  1015   56085  36900     6.18e-09    6.24e-07
2012 06 07  1016   56085  36960     5.87e-09    6.31e-07
2012 06 07  1017   56085  37020     6.21e-09    6.39e-07
2012 06 07  1018   56085  37080     5.94e-09    6.36e-07
2012 06 07  1019   56085  37140     5.29e-09    6.37e-07
2012 06 07  1020   56085  37200     6.10e-09    6.37e-07
2012 06 07  1021   56085  37260     5.02e-09    6.41e-07
2012 06 07  1022   56085  37320     4.79e-09    6.38e-07
2012 06 07  1023   56085  37380     7.14e-09    6.33e-07
2012 06 07  1024   56085  37440     8.29e-09    6.32e-07
2012 06 07  1025   56085  37500     5.45e-09    6.34e-07
2012 06 07  1026   56085  37560     7.94e-09    6.43e-07
2012 06 07  1027   56085  37620     9.63e-09    6.51e-07
2012 06 07  1028   56085  37680     1.04e-08    6.50e-07
2012 06 07  1029   56085  37740     1.09e-08    6.50e-07
2012 06 07  1030   56085  37800     1.01e-08    6.47e-07
2012 06 07  1031   56085  37860     9.37e-09    6.49e-07
2012 06 07  1032   56085  37920     1.05e-08    6.46e-07
2012 06 07  1033   56085  37980     7.75e-09    6.47e-07
2012 06 07  1034   56085  38040     5.47e-09    6.51e-07
2012 06 07  1035   56085  38100     8.90e-09    6.52e-07
2012 06 07  1036   56085  38160     7.71e-09    6.57e-07
2012 06 07  1037   56085  38220     7.36e-09    6.57e-07
2012 06 07  1038   56085  38280     9.36e-09    6.61e-07
2012 06 07  1039   56085  38340     9.36e-09    6.63e-07
2012 06 07  1040   56085  38400     6.91e-09    6.66e-07
2012 06 07  1041   56085  38460     6.84e-09    6.70e-07
2012 06 07  1042   56085  38520     6.87e-09    6.73e-07
2012 06 07  1043   56085  38580     1.17e-08    6.93e-07
2012 06 07  1044   56085  38640     1.19e-08    7.22e-07
2012 06 07  1045   56085  38700     1.18e-08    7.49e-07
2012 06 07  1046   56085  38760     1.26e-08    7.72e-07
2012 06 07  1047   56085  38820     1.49e-08    8.04e-07
2012 06 07  1048   56085  38880     1.75e-08    8.36e-07
2012 06 07  1049   56085  38940     1.65e-08    8.56e-07
2012 06 07  1050   56085  39000     1.54e-08    8.56e-07
2012 06 07  1051   56085  39060     1.52e-08    8.46e-07
2012 06 07  1052   56085  39120     1.36e-08    8.38e-07
2012 06 07  1053   56085  39180     1.14e-08    8.24e-07
2012 06 07  1054   56085  39240     1.06e-08    8.07e-07
2012 06 07  1055   56085  39300     1.06e-08    8.06e-07
2012 06 07  1056   56085  39360     1.26e-08    8.05e-07
2012 06 07  1057   56085  39420     1.31e-08    7.96e-07
2012 06 07  1058   56085  39480     1.25e-08    7.84e-07
2012 06 07  1059   56085  39540     1.32e-08    7.66e-07
2012 06 07  1100   56085  39600     1.09e-08    7.54e-07
2012 06 07  1101   56085  39660     8.77e-09    7.48e-07
2012 06 07  1102   56085  39720     9.25e-09    7.49e-07
2012 06 07  1103   56085  39780     8.56e-09    7.46e-07
2012 06 07  1104   56085  39840     7.66e-09    7.40e-07
2012 06 07  1105   56085  39900     7.71e-09    7.40e-07
2012 06 07  1106   56085  39960     1.00e-08    7.37e-07
2012 06 07  1107   56085  40020     1.10e-08    7.40e-07
2012 06 07  1108   56085  40080     1.21e-08    7.47e-07
2012 06 07  1109   56085  40140     1.09e-08    7.56e-07
2012 06 07  1110   56085  40200     9.90e-09    7.54e-07
2012 06 07  1111   56085  40260     9.03e-09    7.50e-07
2012 06 07  1112   56085  40320     8.60e-09    7.52e-07
2012 06 07  1113   56085  40380     9.13e-09    7.50e-07
2012 06 07  1114   56085  40440     1.23e-08    7.43e-07
2012 06 07  1115   56085  40500     1.06e-08    7.45e-07
2012 06 07  1116   56085  40560     9.13e-09    7.37e-07
2012 06 07  1117   56085  40620     9.75e-09    7.32e-07
2012 06 07  1118   56085  40680     1.14e-08    7.26e-07
2012 06 07  1119   56085  40740     8.83e-09    7.20e-07
2012 06 07  1120   56085  40800     9.52e-09    7.09e-07
2012 06 07  1121   56085  40860     9.33e-09    6.99e-07
2012 06 07  1122   56085  40920     9.36e-09    6.91e-07
2012 06 07  1123   56085  40980     1.08e-08    6.89e-07
2012 06 07  1124   56085  41040     9.25e-09    6.83e-07
2012 06 07  1125   56085  41100     8.40e-09    6.86e-07
2012 06 07  1126   56085  41160     7.25e-09    6.95e-07
2012 06 07  1127   56085  41220     3.95e-09    7.01e-07
2012 06 07  1128   56085  41280     4.02e-09    7.00e-07
2012 06 07  1129   56085  41340     4.60e-09    6.93e-07
2012 06 07  1130   56085  41400     4.87e-09    6.93e-07
2012 06 07  1131   56085  41460     6.58e-09    7.02e-07
2012 06 07  1132   56085  41520     7.02e-09    7.12e-07
2012 06 07  1133   56085  41580     8.94e-09    7.24e-07
2012 06 07  1134   56085  41640     6.48e-09    7.29e-07
2012 06 07  1135   56085  41700     3.87e-09    7.32e-07
2012 06 07  1136   56085  41760     4.48e-09    7.30e-07
2012 06 07  1137   56085  41820     4.75e-09    7.31e-07
2012 06 07  1138   56085  41880     5.65e-09    7.28e-07
2012 06 07  1139   56085  41940     5.52e-09    7.21e-07
2012 06 07  1140   56085  42000     3.83e-09    7.17e-07
2012 06 07  1141   56085  42060     5.99e-09    7.15e-07
2012 06 07  1142   56085  42120     6.18e-09    7.14e-07
2012 06 07  1143   56085  42180     6.37e-09    7.16e-07
2012 06 07  1144   56085  42240     6.18e-09    7.27e-07
2012 06 07  1145   56085  42300     5.73e-09    7.29e-07
2012 06 07  1146   56085  42360     5.87e-09    7.41e-07
2012 06 07  1147   56085  42420     8.40e-09    7.57e-07
2012 06 07  1148   56085  42480     9.22e-09    7.99e-07
2012 06 07  1149   56085  42540     1.07e-08    8.22e-07
2012 06 07  1150   56085  42600     1.02e-08    8.21e-07
2012 06 07  1151   56085  42660     9.96e-09    8.18e-07
2012 06 07  1152   56085  42720     1.01e-08    8.09e-07
2012 06 07  1153   56085  42780     1.12e-08    8.14e-07
2012 06 07  1154   56085  42840     1.31e-08    8.27e-07
2012 06 07  1155   56085  42900     1.52e-08    8.56e-07
2012 06 07  1156   56085  42960     1.60e-08    8.60e-07
2012 06 07  1157   56085  43020     1.42e-08    8.63e-07
2012 06 07  1158   56085  43080     1.44e-08    8.63e-07
2012 06 07  1159   56085  43140     1.81e-08    8.60e-07
2012 06 07  1200   56085  43200     1.92e-08    8.71e-07
2012 06 07  1201   56085  43260     1.97e-08    8.94e-07
2012 06 07  1202   56085  43320     1.99e-08    9.11e-07
2012 06 07  1203   56085  43380     2.39e-08    9.24e-07
2012 06 07  1204   56085  43440     2.64e-08    9.43e-07
2012 06 07  1205   56085  43500     2.56e-08    9.68e-07
2012 06 07  1206   56085  43560     3.18e-08    1.00e-06
2012 06 07  1207   56085  43620     4.29e-08    1.12e-06
2012 06 07  1208   56085  43680     6.39e-08    1.31e-06
2012 06 07  1209   56085  43740     8.26e-08    1.49e-06
2012 06 07  1210   56085  43800     9.42e-08    1.67e-06
2012 06 07  1211   56085  43860     1.02e-07    1.79e-06
2012 06 07  1212   56085  43920     1.03e-07    1.88e-06
2012 06 07  1213   56085  43980     1.02e-07    1.93e-06
2012 06 07  1214   56085  44040     9.93e-08    1.94e-06
2012 06 07  1215   56085  44100     9.90e-08    1.98e-06
2012 06 07  1216   56085  44160     9.78e-08    2.01e-06
2012 06 07  1217   56085  44220     9.40e-08    2.00e-06
2012 06 07  1218   56085  44280     8.53e-08    1.95e-06
2012 06 07  1219   56085  44340     7.71e-08    1.89e-06
2012 06 07  1220   56085  44400     6.87e-08    1.84e-06
2012 06 07  1221   56085  44460     6.53e-08    1.77e-06
2012 06 07  1222   56085  44520     5.89e-08    1.71e-06
2012 06 07  1223   56085  44580     5.42e-08    1.65e-06
2012 06 07  1224   56085  44640     5.21e-08    1.59e-06
2012 06 07  1225   56085  44700     4.66e-08    1.54e-06
2012 06 07  1226   56085  44760     3.98e-08    1.50e-06
2012 06 07  1227   56085  44820     3.84e-08    1.46e-06
2012 06 07  1228   56085  44880     3.35e-08    1.40e-06
2012 06 07  1229   56085  44940     3.05e-08    1.34e-06
2012 06 07  1230   56085  45000     2.65e-08    1.29e-06
2012 06 07  1231   56085  45060     2.33e-08    1.26e-06
2012 06 07  1232   56085  45120     2.01e-08    1.22e-06
2012 06 07  1233   56085  45180     1.87e-08    1.18e-06
2012 06 07  1234   56085  45240     1.76e-08    1.15e-06
2012 06 07  1235   56085  45300     1.49e-08    1.11e-06
2012 06 07  1236   56085  45360     1.12e-08    1.08e-06
2012 06 07  1237   56085  45420     1.03e-08    1.04e-06
2012 06 07  1238   56085  45480     9.94e-09    1.03e-06
2012 06 07  1239   56085  45540     1.12e-08    1.02e-06
2012 06 07  1240   56085  45600     1.22e-08    1.02e-06
2012 06 07  1241   56085  45660     1.19e-08    1.02e-06
2012 06 07  1242   56085  45720     1.21e-08    1.03e-06
2012 06 07  1243   56085  45780     1.46e-08    1.03e-06
2012 06 07  1244   56085  45840     1.35e-08    1.03e-06
2012 06 07  1245   56085  45900     1.32e-08    1.02e-06
2012 06 07  1246   56085  45960     1.42e-08    1.00e-06
2012 06 07  1247   56085  46020     1.50e-08    9.79e-07
2012 06 07  1248   56085  46080     1.13e-08    9.53e-07
2012 06 07  1249   56085  46140     1.14e-08    9.27e-07
2012 06 07  1250   56085  46200     8.71e-09    9.02e-07
2012 06 07  1251   56085  46260     8.40e-09    8.81e-07
2012 06 07  1252   56085  46320     8.70e-09    8.63e-07
2012 06 07  1253   56085  46380     8.33e-09    8.40e-07
2012 06 07  1254   56085  46440     7.29e-09    8.21e-07
2012 06 07  1255   56085  46500     7.29e-09    8.04e-07
2012 06 07  1256   56085  46560     9.67e-09    7.88e-07
2012 06 07  1257   56085  46620     1.08e-08    7.79e-07
2012 06 07  1258   56085  46680     1.01e-08    7.76e-07
2012 06 07  1259   56085  46740     8.85e-09    7.76e-07
2012 06 07  1300   56085  46800     1.07e-08    7.93e-07
2012 06 07  1301   56085  46860     1.67e-08    8.33e-07
2012 06 07  1302   56085  46920     1.91e-08    9.08e-07
2012 06 07  1303   56085  46980     2.72e-08    9.99e-07
2012 06 07  1304   56085  47040     3.23e-08    1.09e-06
2012 06 07  1305   56085  47100     3.75e-08    1.17e-06
2012 06 07  1306   56085  47160     3.63e-08    1.19e-06
2012 06 07  1307   56085  47220     3.40e-08    1.19e-06
2012 06 07  1308   56085  47280     3.20e-08    1.17e-06
2012 06 07  1309   56085  47340     2.72e-08    1.13e-06
2012 06 07  1310   56085  47400     2.23e-08    1.08e-06
2012 06 07  1311   56085  47460     1.80e-08    1.03e-06
2012 06 07  1312   56085  47520     1.56e-08    9.95e-07
2012 06 07  1313   56085  47580     1.41e-08    9.67e-07
2012 06 07  1314   56085  47640     1.32e-08    9.44e-07
2012 06 07  1315   56085  47700     1.58e-08    9.35e-07
2012 06 07  1316   56085  47760     1.21e-08    9.06e-07
2012 06 07  1317   56085  47820     1.18e-08    8.76e-07
2012 06 07  1318   56085  47880     1.20e-08    8.72e-07
2012 06 07  1319   56085  47940     1.08e-08    8.68e-07
2012 06 07  1320   56085  48000     9.94e-09    8.46e-07
2012 06 07  1321   56085  48060     8.48e-09    8.32e-07
2012 06 07  1322   56085  48120     8.44e-09    8.22e-07
2012 06 07  1323   56085  48180     8.71e-09    8.13e-07
2012 06 07  1324   56085  48240     8.33e-09    8.14e-07
2012 06 07  1325   56085  48300     8.33e-09    8.18e-07
2012 06 07  1326   56085  48360     1.09e-08    8.44e-07
2012 06 07  1327   56085  48420     1.40e-08    8.69e-07
2012 06 07  1328   56085  48480     1.30e-08    8.83e-07
2012 06 07  1329   56085  48540     1.65e-08    8.92e-07
2012 06 07  1330   56085  48600     1.56e-08    8.88e-07
2012 06 07  1331   56085  48660     1.57e-08    8.76e-07
2012 06 07  1332   56085  48720     1.52e-08    8.66e-07
2012 06 07  1333   56085  48780     1.39e-08    8.63e-07
2012 06 07  1334   56085  48840     1.48e-08    8.71e-07
2012 06 07  1335   56085  48900     1.63e-08    8.89e-07
2012 06 07  1336   56085  48960     2.08e-08    9.49e-07
2012 06 07  1337   56085  49020     2.46e-08    1.01e-06
2012 06 07  1338   56085  49080     2.93e-08    1.08e-06
2012 06 07  1339   56085  49140     3.46e-08    1.15e-06
2012 06 07  1340   56085  49200     4.13e-08    1.24e-06
2012 06 07  1341   56085  49260     4.48e-08    1.32e-06
2012 06 07  1342   56085  49320     4.55e-08    1.34e-06
2012 06 07  1343   56085  49380     4.19e-08    1.32e-06
2012 06 07  1344   56085  49440     3.56e-08    1.28e-06
2012 06 07  1345   56085  49500     2.96e-08    1.24e-06
2012 06 07  1346   56085  49560     2.64e-08    1.20e-06
2012 06 07  1347   56085  49620     2.22e-08    1.16e-06
2012 06 07  1348   56085  49680     1.98e-08    1.13e-06
2012 06 07  1349   56085  49740     1.95e-08    1.11e-06
2012 06 07  1350   56085  49800     1.67e-08    1.08e-06
2012 06 07  1351   56085  49860     1.59e-08    1.06e-06
2012 06 07  1352   56085  49920     1.76e-08    1.05e-06
2012 06 07  1353   56085  49980     1.98e-08    1.05e-06
2012 06 07  1354   56085  50040     1.87e-08    1.04e-06
2012 06 07  1355   56085  50100     1.80e-08    1.02e-06
2012 06 07  1356   56085  50160     1.52e-08    9.94e-07
2012 06 07  1357   56085  50220     1.25e-08    9.76e-07
2012 06 07  1358   56085  50280     1.52e-08    9.57e-07
2012 06 07  1359   56085  50340     1.03e-08    9.33e-07
2012 06 07  1400   56085  50400     9.27e-09    9.17e-07
2012 06 07  1401   56085  50460     8.21e-09    8.99e-07
2012 06 07  1402   56085  50520     8.94e-09    8.82e-07
2012 06 07  1403   56085  50580     7.88e-09    8.72e-07
2012 06 07  1404   56085  50640     8.25e-09    8.79e-07
2012 06 07  1405   56085  50700     7.14e-09    8.68e-07
2012 06 07  1406   56085  50760     7.40e-09    8.54e-07
2012 06 07  1407   56085  50820     7.52e-09    8.34e-07
2012 06 07  1408   56085  50880     7.67e-09    8.24e-07
2012 06 07  1409   56085  50940     7.17e-09    8.11e-07
2012 06 07  1410   56085  51000     7.75e-09    8.08e-07
2012 06 07  1411   56085  51060     7.37e-09    7.96e-07
2012 06 07  1412   56085  51120     7.60e-09    7.78e-07
2012 06 07  1413   56085  51180     8.25e-09    7.65e-07
2012 06 07  1414   56085  51240     7.98e-09    7.60e-07
2012 06 07  1415   56085  51300     5.25e-09    7.51e-07
2012 06 07  1416   56085  51360     7.06e-09    7.41e-07
2012 06 07  1417   56085  51420     8.52e-09    7.33e-07
2012 06 07  1418   56085  51480     1.09e-08    7.26e-07
2012 06 07  1419   56085  51540     9.18e-09    7.32e-07
2012 06 07  1420   56085  51600     1.13e-08    7.61e-07
2012 06 07  1421   56085  51660     2.75e-08    8.91e-07
2012 06 07  1422   56085  51720     7.15e-08    1.19e-06
2012 06 07  1423   56085  51780     1.16e-07    1.51e-06
2012 06 07  1424   56085  51840     1.65e-07    1.86e-06
2012 06 07  1425   56085  51900     2.06e-07    2.24e-06
2012 06 07  1426   56085  51960     2.18e-07    2.52e-06
2012 06 07  1427   56085  52020     2.07e-07    2.70e-06
2012 06 07  1428   56085  52080     1.84e-07    2.74e-06
2012 06 07  1429   56085  52140     1.60e-07    2.69e-06
2012 06 07  1430   56085  52200     1.33e-07    2.58e-06
2012 06 07  1431   56085  52260     1.09e-07    2.42e-06
2012 06 07  1432   56085  52320     9.11e-08    2.24e-06
2012 06 07  1433   56085  52380     7.59e-08    2.09e-06
2012 06 07  1434   56085  52440     6.52e-08    1.97e-06
2012 06 07  1435   56085  52500     6.05e-08    1.88e-06
2012 06 07  1436   56085  52560     5.18e-08    1.78e-06
2012 06 07  1437   56085  52620     4.66e-08    1.67e-06
2012 06 07  1438   56085  52680     3.94e-08    1.58e-06
2012 06 07  1439   56085  52740     3.41e-08    1.48e-06
2012 06 07  1440   56085  52800     3.15e-08    1.40e-06
2012 06 07  1441   56085  52860     2.84e-08    1.33e-06
2012 06 07  1442   56085  52920     2.39e-08    1.25e-06
2012 06 07  1443   56085  52980     1.97e-08    1.18e-06
2012 06 07  1444   56085  53040     1.66e-08    1.11e-06
2012 06 07  1445   56085  53100     1.51e-08    1.05e-06
2012 06 07  1446   56085  53160     1.57e-08    1.02e-06
2012 06 07  1447   56085  53220     1.37e-08    9.81e-07
2012 06 07  1448   56085  53280     1.28e-08    9.48e-07
2012 06 07  1449   56085  53340     1.40e-08    9.23e-07
2012 06 07  1450   56085  53400     1.18e-08    9.03e-07
2012 06 07  1451   56085  53460     1.07e-08    8.77e-07
2012 06 07  1452   56085  53520     1.20e-08    8.51e-07
2012 06 07  1453   56085  53580     1.37e-08    8.34e-07
2012 06 07  1454   56085  53640     1.12e-08    8.34e-07
2012 06 07  1455   56085  53700     1.21e-08    8.39e-07
2012 06 07  1456   56085  53760     9.48e-09    8.24e-07
2012 06 07  1457   56085  53820     9.63e-09    8.02e-07
2012 06 07  1458   56085  53880     9.17e-09    7.84e-07
2012 06 07  1459   56085  53940     1.15e-08    8.00e-07
2012 06 07  1500   56085  54000     1.44e-08    8.31e-07
