:Data_list: 20120629_Gp_xr_1m.txt
:Created: 2012 Jun 30 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Label: Short = 0.05- 0.4 nanometer
# Label: Long  = 0.1 - 0.8 nanometer
# Units: Short = Watts per meter squared
# Units: Long  = Watts per meter squared
# Source: GOES-15
# Location: W135
# Missing data: -1.00e+05
#
#         1-minute GOES-15 Solar X-ray Flux
# 
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day       Short       Long
#-------------------------------------------------------
2012 06 29  0725   56107  26700     1.28e-08    8.18e-07
2012 06 29  0726   56107  26760     1.25e-08    8.28e-07
2012 06 29  0727   56107  26820     1.26e-08    8.33e-07
2012 06 29  0728   56107  26880     1.32e-08    8.34e-07
2012 06 29  0729   56107  26940     1.32e-08    8.33e-07
2012 06 29  0730   56107  27000     1.19e-08    8.31e-07
2012 06 29  0731   56107  27060     1.23e-08    8.35e-07
2012 06 29  0732   56107  27120     1.71e-08    8.54e-07
2012 06 29  0733   56107  27180     1.42e-08    8.69e-07
2012 06 29  0734   56107  27240     1.66e-08    8.79e-07
2012 06 29  0735   56107  27300     1.81e-08    8.86e-07
2012 06 29  0736   56107  27360     1.67e-08    8.91e-07
2012 06 29  0737   56107  27420     1.53e-08    9.07e-07
2012 06 29  0738   56107  27480     1.62e-08    9.18e-07
2012 06 29  0739   56107  27540     1.90e-08    9.25e-07
2012 06 29  0740   56107  27600     2.09e-08    9.55e-07
2012 06 29  0741   56107  27660     2.39e-08    9.92e-07
2012 06 29  0742   56107  27720     2.36e-08    1.03e-06
2012 06 29  0743   56107  27780     2.35e-08    1.04e-06
2012 06 29  0744   56107  27840     2.20e-08    1.04e-06
2012 06 29  0745   56107  27900     2.21e-08    1.05e-06
2012 06 29  0746   56107  27960     2.19e-08    1.03e-06
2012 06 29  0747   56107  28020     2.11e-08    1.03e-06
2012 06 29  0748   56107  28080     2.42e-08    1.04e-06
2012 06 29  0749   56107  28140     2.46e-08    1.05e-06
2012 06 29  0750   56107  28200     2.42e-08    1.06e-06
2012 06 29  0751   56107  28260     2.55e-08    1.11e-06
2012 06 29  0752   56107  28320     2.92e-08    1.13e-06
2012 06 29  0753   56107  28380     3.50e-08    1.18e-06
2012 06 29  0754   56107  28440     2.95e-08    1.17e-06
2012 06 29  0755   56107  28500     2.36e-08    1.13e-06
2012 06 29  0756   56107  28560     2.14e-08    1.08e-06
2012 06 29  0757   56107  28620     1.85e-08    1.05e-06
2012 06 29  0758   56107  28680     1.72e-08    1.02e-06
2012 06 29  0759   56107  28740     1.58e-08    9.91e-07
2012 06 29  0800   56107  28800     1.68e-08    9.69e-07
2012 06 29  0801   56107  28860     1.43e-08    9.40e-07
2012 06 29  0802   56107  28920     1.34e-08    9.21e-07
2012 06 29  0803   56107  28980     2.67e-08    9.94e-07
2012 06 29  0804   56107  29040     6.72e-08    1.28e-06
2012 06 29  0805   56107  29100     2.13e-08    1.00e-06
2012 06 29  0806   56107  29160     1.39e-08    9.01e-07
2012 06 29  0807   56107  29220     1.25e-08    8.72e-07
2012 06 29  0808   56107  29280     1.21e-08    8.71e-07
2012 06 29  0809   56107  29340     1.42e-08    8.68e-07
2012 06 29  0810   56107  29400     1.26e-08    8.63e-07
2012 06 29  0811   56107  29460     1.23e-08    8.51e-07
2012 06 29  0812   56107  29520     1.22e-08    8.27e-07
2012 06 29  0813   56107  29580     1.31e-08    8.44e-07
2012 06 29  0814   56107  29640     1.64e-08    9.01e-07
2012 06 29  0815   56107  29700     2.77e-08    9.99e-07
2012 06 29  0816   56107  29760     2.59e-08    9.63e-07
2012 06 29  0817   56107  29820     2.72e-08    9.72e-07
2012 06 29  0818   56107  29880     2.25e-08    9.68e-07
2012 06 29  0819   56107  29940     2.14e-08    9.54e-07
2012 06 29  0820   56107  30000     2.32e-08    9.63e-07
2012 06 29  0821   56107  30060     1.75e-07    1.78e-06
2012 06 29  0822   56107  30120     4.68e-07    2.95e-06
2012 06 29  0823   56107  30180     3.11e-07    2.41e-06
2012 06 29  0824   56107  30240     1.09e-07    1.61e-06
2012 06 29  0825   56107  30300     2.90e-08    1.08e-06
2012 06 29  0826   56107  30360     1.22e-08    8.53e-07
2012 06 29  0827   56107  30420     7.52e-09    7.91e-07
2012 06 29  0828   56107  30480     6.51e-09    7.67e-07
2012 06 29  0829   56107  30540     6.52e-09    7.53e-07
2012 06 29  0830   56107  30600     5.48e-09    7.43e-07
2012 06 29  0831   56107  30660     5.84e-09    7.37e-07
2012 06 29  0832   56107  30720     7.52e-09    7.39e-07
2012 06 29  0833   56107  30780     8.94e-09    7.38e-07
2012 06 29  0834   56107  30840     8.14e-09    7.29e-07
2012 06 29  0835   56107  30900     4.17e-09    7.20e-07
2012 06 29  0836   56107  30960     3.83e-09    7.11e-07
2012 06 29  0837   56107  31020     3.37e-09    7.05e-07
2012 06 29  0838   56107  31080     2.97e-09    7.02e-07
2012 06 29  0839   56107  31140     8.48e-09    7.01e-07
2012 06 29  0840   56107  31200     9.06e-09    7.04e-07
2012 06 29  0841   56107  31260     8.21e-09    7.09e-07
2012 06 29  0842   56107  31320     6.13e-09    7.02e-07
2012 06 29  0843   56107  31380     8.79e-09    6.96e-07
2012 06 29  0844   56107  31440     8.98e-09    6.92e-07
2012 06 29  0845   56107  31500     4.98e-09    6.82e-07
2012 06 29  0846   56107  31560     3.68e-09    6.73e-07
2012 06 29  0847   56107  31620     3.49e-09    6.71e-07
2012 06 29  0848   56107  31680     4.28e-09    6.74e-07
2012 06 29  0849   56107  31740     5.02e-09    6.75e-07
2012 06 29  0850   56107  31800     6.18e-09    6.69e-07
2012 06 29  0851   56107  31860     6.83e-09    6.71e-07
2012 06 29  0852   56107  31920     7.17e-09    6.81e-07
2012 06 29  0853   56107  31980     8.25e-09    6.93e-07
2012 06 29  0854   56107  32040     1.01e-08    7.02e-07
2012 06 29  0855   56107  32100     9.22e-09    7.01e-07
2012 06 29  0856   56107  32160     7.87e-09    6.93e-07
2012 06 29  0857   56107  32220     7.44e-09    6.90e-07
2012 06 29  0858   56107  32280     9.37e-09    6.88e-07
2012 06 29  0859   56107  32340     7.10e-09    6.86e-07
2012 06 29  0900   56107  32400     6.83e-09    6.86e-07
2012 06 29  0901   56107  32460     7.44e-09    6.82e-07
2012 06 29  0902   56107  32520     8.03e-09    6.84e-07
2012 06 29  0903   56107  32580     1.02e-08    6.87e-07
2012 06 29  0904   56107  32640     7.25e-09    6.80e-07
2012 06 29  0905   56107  32700     7.06e-09    6.73e-07
2012 06 29  0906   56107  32760     6.79e-09    6.65e-07
2012 06 29  0907   56107  32820     7.33e-09    6.58e-07
2012 06 29  0908   56107  32880     7.77e-09    6.48e-07
2012 06 29  0909   56107  32940     6.71e-09    6.43e-07
2012 06 29  0910   56107  33000     4.87e-09    6.37e-07
2012 06 29  0911   56107  33060     3.52e-09    6.43e-07
2012 06 29  0912   56107  33120     3.57e-09    6.44e-07
2012 06 29  0913   56107  33180     4.68e-09    6.53e-07
2012 06 29  0914   56107  33240     6.94e-09    6.81e-07
2012 06 29  0915   56107  33300     1.17e-08    7.41e-07
2012 06 29  0916   56107  33360     3.02e-08    9.29e-07
2012 06 29  0917   56107  33420     6.64e-08    1.26e-06
2012 06 29  0918   56107  33480     9.45e-07    5.33e-06
2012 06 29  0919   56107  33540     3.10e-06    1.36e-05
2012 06 29  0920   56107  33600     5.03e-06    2.24e-05
2012 06 29  0921   56107  33660     3.03e-06    1.82e-05
2012 06 29  0922   56107  33720     1.34e-06    1.13e-05
2012 06 29  0923   56107  33780     4.99e-07    6.42e-06
2012 06 29  0924   56107  33840     1.13e-07    2.60e-06
2012 06 29  0925   56107  33900     2.85e-08    1.11e-06
2012 06 29  0926   56107  33960     7.87e-09    6.99e-07
2012 06 29  0927   56107  34020     1.92e-09    5.74e-07
2012 06 29  0928   56107  34080     1.64e-09    5.34e-07
2012 06 29  0929   56107  34140     2.13e-09    5.27e-07
2012 06 29  0930   56107  34200     1.88e-09    5.30e-07
2012 06 29  0931   56107  34260     2.07e-09    5.24e-07
2012 06 29  0932   56107  34320     1.64e-09    5.19e-07
2012 06 29  0933   56107  34380     1.41e-09    5.17e-07
2012 06 29  0934   56107  34440     1.64e-09    5.09e-07
2012 06 29  0935   56107  34500     1.17e-09    5.08e-07
2012 06 29  0936   56107  34560     1.02e-09    5.11e-07
2012 06 29  0937   56107  34620     1.00e-09    5.02e-07
2012 06 29  0938   56107  34680     1.00e-09    4.97e-07
2012 06 29  0939   56107  34740     1.00e-09    4.84e-07
2012 06 29  0940   56107  34800     1.06e-09    4.81e-07
2012 06 29  0941   56107  34860     1.00e-09    4.77e-07
2012 06 29  0942   56107  34920     1.00e-09    4.75e-07
2012 06 29  0943   56107  34980     1.00e-09    4.71e-07
2012 06 29  0944   56107  35040     1.00e-09    4.66e-07
2012 06 29  0945   56107  35100     1.00e-09    4.61e-07
2012 06 29  0946   56107  35160     1.00e-09    4.57e-07
2012 06 29  0947   56107  35220     1.00e-09    4.55e-07
2012 06 29  0948   56107  35280     1.00e-09    4.51e-07
2012 06 29  0949   56107  35340     1.00e-09    4.44e-07
2012 06 29  0950   56107  35400     1.00e-09    4.41e-07
2012 06 29  0951   56107  35460     2.80e-09    4.68e-07
2012 06 29  0952   56107  35520     1.00e-09    4.69e-07
2012 06 29  0953   56107  35580     1.00e-09    4.49e-07
2012 06 29  0954   56107  35640     1.00e-09    4.35e-07
2012 06 29  0955   56107  35700     1.00e-09    4.23e-07
2012 06 29  0956   56107  35760     1.00e-09    4.17e-07
2012 06 29  0957   56107  35820     1.00e-09    4.18e-07
2012 06 29  0958   56107  35880     1.00e-09    4.16e-07
2012 06 29  0959   56107  35940     1.00e-09    4.15e-07
2012 06 29  1000   56107  36000     1.00e-09    4.17e-07
2012 06 29  1001   56107  36060     1.02e-09    4.21e-07
2012 06 29  1002   56107  36120     1.06e-09    4.21e-07
2012 06 29  1003   56107  36180     1.00e-09    4.34e-07
2012 06 29  1004   56107  36240     1.00e-09    4.43e-07
2012 06 29  1005   56107  36300     1.00e-09    4.31e-07
2012 06 29  1006   56107  36360     1.02e-09    4.35e-07
2012 06 29  1007   56107  36420     1.00e-09    4.23e-07
2012 06 29  1008   56107  36480     1.00e-09    4.09e-07
2012 06 29  1009   56107  36540     1.04e-09    4.07e-07
2012 06 29  1010   56107  36600     1.75e-09    4.02e-07
2012 06 29  1011   56107  36660     1.31e-09    3.98e-07
2012 06 29  1012   56107  36720     1.00e-09    3.95e-07
2012 06 29  1013   56107  36780     1.00e-09    3.92e-07
2012 06 29  1014   56107  36840     1.00e-09    3.89e-07
2012 06 29  1015   56107  36900     1.00e-09    3.87e-07
2012 06 29  1016   56107  36960     1.02e-09    3.87e-07
2012 06 29  1017   56107  37020     1.06e-09    3.95e-07
2012 06 29  1018   56107  37080     1.00e-09    3.96e-07
2012 06 29  1019   56107  37140     1.02e-09    3.96e-07
2012 06 29  1020   56107  37200     1.04e-09    3.95e-07
2012 06 29  1021   56107  37260     1.00e-09    3.94e-07
2012 06 29  1022   56107  37320     1.06e-09    3.91e-07
2012 06 29  1023   56107  37380     1.00e-09    3.89e-07
2012 06 29  1024   56107  37440     1.21e-09    3.92e-07
2012 06 29  1025   56107  37500     1.28e-09    3.90e-07
2012 06 29  1026   56107  37560     1.00e-09    3.92e-07
2012 06 29  1027   56107  37620     1.02e-09    3.87e-07
2012 06 29  1028   56107  37680     1.02e-09    3.87e-07
2012 06 29  1029   56107  37740     1.00e-09    3.84e-07
2012 06 29  1030   56107  37800     1.02e-09    3.80e-07
2012 06 29  1031   56107  37860     1.00e-09    3.81e-07
2012 06 29  1032   56107  37920     1.00e-09    3.82e-07
2012 06 29  1033   56107  37980     1.10e-09    3.80e-07
2012 06 29  1034   56107  38040     1.10e-09    3.83e-07
2012 06 29  1035   56107  38100     1.20e-09    3.82e-07
2012 06 29  1036   56107  38160     1.20e-09    3.83e-07
2012 06 29  1037   56107  38220     1.36e-09    3.74e-07
2012 06 29  1038   56107  38280     1.42e-09    3.74e-07
2012 06 29  1039   56107  38340     1.08e-09    3.75e-07
2012 06 29  1040   56107  38400     1.00e-09    3.84e-07
2012 06 29  1041   56107  38460     1.06e-09    3.95e-07
2012 06 29  1042   56107  38520     1.08e-09    3.99e-07
2012 06 29  1043   56107  38580     1.00e-09    3.98e-07
2012 06 29  1044   56107  38640     1.00e-09    4.00e-07
2012 06 29  1045   56107  38700     1.04e-09    3.89e-07
2012 06 29  1046   56107  38760     1.00e-09    3.86e-07
2012 06 29  1047   56107  38820     1.18e-09    3.86e-07
2012 06 29  1048   56107  38880     1.32e-09    3.88e-07
2012 06 29  1049   56107  38940     1.00e-09    3.89e-07
2012 06 29  1050   56107  39000     1.00e-09    3.83e-07
2012 06 29  1051   56107  39060     1.12e-09    3.81e-07
2012 06 29  1052   56107  39120     1.00e-09    3.86e-07
2012 06 29  1053   56107  39180     1.16e-09    3.98e-07
2012 06 29  1054   56107  39240     1.04e-09    3.99e-07
2012 06 29  1055   56107  39300     1.00e-09    3.98e-07
2012 06 29  1056   56107  39360     1.00e-09    4.00e-07
2012 06 29  1057   56107  39420     1.00e-09    4.01e-07
2012 06 29  1058   56107  39480     1.00e-09    4.10e-07
2012 06 29  1059   56107  39540     1.00e-09    4.07e-07
2012 06 29  1100   56107  39600     1.12e-09    4.28e-07
2012 06 29  1101   56107  39660     1.00e-09    4.36e-07
2012 06 29  1102   56107  39720     1.12e-09    4.17e-07
2012 06 29  1103   56107  39780     2.03e-09    4.28e-07
2012 06 29  1104   56107  39840     2.29e-09    4.00e-07
2012 06 29  1105   56107  39900     2.18e-09    4.11e-07
2012 06 29  1106   56107  39960     3.42e-09    4.19e-07
2012 06 29  1107   56107  40020     1.22e-09    4.11e-07
2012 06 29  1108   56107  40080     1.11e-08    5.40e-07
2012 06 29  1109   56107  40140     8.29e-09    5.28e-07
2012 06 29  1110   56107  40200     6.06e-09    4.85e-07
2012 06 29  1111   56107  40260     7.33e-09    4.96e-07
2012 06 29  1112   56107  40320     3.56e-09    4.68e-07
2012 06 29  1113   56107  40380     1.04e-09    4.11e-07
2012 06 29  1114   56107  40440     1.10e-09    3.88e-07
2012 06 29  1115   56107  40500     1.04e-09    3.88e-07
2012 06 29  1116   56107  40560     1.40e-09    3.90e-07
2012 06 29  1117   56107  40620     1.00e-09    3.85e-07
2012 06 29  1118   56107  40680     2.49e-09    3.87e-07
2012 06 29  1119   56107  40740     1.18e-09    3.93e-07
2012 06 29  1120   56107  40800     1.02e-09    4.00e-07
2012 06 29  1121   56107  40860     1.00e-09    3.98e-07
2012 06 29  1122   56107  40920     1.00e-09    4.02e-07
2012 06 29  1123   56107  40980     1.00e-09    4.05e-07
2012 06 29  1124   56107  41040     1.00e-09    4.13e-07
2012 06 29  1125   56107  41100     1.00e-09    4.08e-07
2012 06 29  1126   56107  41160     1.00e-09    4.11e-07
2012 06 29  1127   56107  41220     1.00e-09    4.05e-07
2012 06 29  1128   56107  41280     1.00e-09    4.03e-07
2012 06 29  1129   56107  41340     1.00e-09    4.03e-07
2012 06 29  1130   56107  41400     1.00e-09    4.05e-07
2012 06 29  1131   56107  41460     1.00e-09    4.07e-07
2012 06 29  1132   56107  41520     1.06e-09    4.11e-07
2012 06 29  1133   56107  41580     1.02e-09    4.12e-07
2012 06 29  1134   56107  41640     2.59e-09    4.23e-07
2012 06 29  1135   56107  41700     2.31e-09    4.50e-07
2012 06 29  1136   56107  41760     2.79e-09    4.74e-07
2012 06 29  1137   56107  41820     2.19e-09    4.76e-07
2012 06 29  1138   56107  41880     1.97e-09    4.70e-07
2012 06 29  1139   56107  41940     1.06e-09    4.64e-07
2012 06 29  1140   56107  42000     1.04e-09    4.54e-07
2012 06 29  1141   56107  42060     1.12e-09    4.51e-07
2012 06 29  1142   56107  42120     1.68e-09    4.40e-07
2012 06 29  1143   56107  42180     3.24e-09    4.34e-07
2012 06 29  1144   56107  42240     4.14e-09    4.22e-07
2012 06 29  1145   56107  42300     4.95e-09    4.21e-07
2012 06 29  1146   56107  42360     1.52e-09    4.20e-07
2012 06 29  1147   56107  42420     1.08e-09    4.16e-07
2012 06 29  1148   56107  42480     1.06e-09    4.11e-07
2012 06 29  1149   56107  42540     1.08e-09    4.07e-07
2012 06 29  1150   56107  42600     1.08e-09    4.07e-07
2012 06 29  1151   56107  42660     3.54e-09    4.10e-07
2012 06 29  1152   56107  42720     1.61e-09    4.13e-07
2012 06 29  1153   56107  42780     1.00e-09    4.13e-07
2012 06 29  1154   56107  42840     1.00e-09    4.15e-07
2012 06 29  1155   56107  42900     1.02e-09    4.19e-07
2012 06 29  1156   56107  42960     1.04e-09    4.28e-07
2012 06 29  1157   56107  43020     1.00e-09    4.35e-07
2012 06 29  1158   56107  43080     1.04e-09    4.31e-07
2012 06 29  1159   56107  43140     1.00e-09    4.33e-07
2012 06 29  1200   56107  43200     4.27e-09    4.39e-07
2012 06 29  1201   56107  43260     4.14e-09    4.49e-07
2012 06 29  1202   56107  43320     1.31e-09    4.54e-07
2012 06 29  1203   56107  43380     1.42e-09    4.55e-07
2012 06 29  1204   56107  43440     1.15e-09    4.58e-07
2012 06 29  1205   56107  43500     1.04e-09    4.60e-07
2012 06 29  1206   56107  43560     1.06e-09    4.65e-07
2012 06 29  1207   56107  43620     1.12e-09    4.69e-07
2012 06 29  1208   56107  43680     1.06e-09    4.78e-07
2012 06 29  1209   56107  43740     2.15e-09    4.83e-07
2012 06 29  1210   56107  43800     2.83e-09    4.90e-07
2012 06 29  1211   56107  43860     3.73e-09    4.86e-07
2012 06 29  1212   56107  43920     2.55e-09    4.96e-07
2012 06 29  1213   56107  43980     1.91e-09    5.05e-07
2012 06 29  1214   56107  44040     2.32e-09    5.03e-07
2012 06 29  1215   56107  44100     1.50e-09    4.89e-07
2012 06 29  1216   56107  44160     3.02e-09    4.82e-07
2012 06 29  1217   56107  44220     2.80e-09    4.83e-07
2012 06 29  1218   56107  44280     1.26e-09    4.81e-07
2012 06 29  1219   56107  44340     2.20e-09    4.82e-07
2012 06 29  1220   56107  44400     3.48e-09    4.91e-07
2012 06 29  1221   56107  44460     1.81e-09    4.91e-07
2012 06 29  1222   56107  44520     3.64e-09    4.89e-07
2012 06 29  1223   56107  44580     4.06e-09    5.09e-07
2012 06 29  1224   56107  44640     3.59e-09    5.21e-07
2012 06 29  1225   56107  44700     1.61e-08    6.41e-07
2012 06 29  1226   56107  44760     1.46e-08    6.59e-07
2012 06 29  1227   56107  44820     3.90e-09    5.60e-07
2012 06 29  1228   56107  44880     4.38e-09    5.11e-07
2012 06 29  1229   56107  44940     5.18e-09    5.19e-07
2012 06 29  1230   56107  45000     1.82e-09    4.94e-07
2012 06 29  1231   56107  45060     1.17e-09    4.78e-07
2012 06 29  1232   56107  45120     1.02e-09    4.69e-07
2012 06 29  1233   56107  45180     2.80e-09    4.91e-07
2012 06 29  1234   56107  45240     3.98e-09    5.20e-07
2012 06 29  1235   56107  45300     2.04e-09    5.02e-07
2012 06 29  1236   56107  45360     1.02e-09    4.81e-07
2012 06 29  1237   56107  45420     1.00e-09    4.66e-07
2012 06 29  1238   56107  45480     1.00e-09    4.58e-07
2012 06 29  1239   56107  45540     1.25e-09    4.58e-07
2012 06 29  1240   56107  45600     3.23e-09    4.54e-07
2012 06 29  1241   56107  45660     2.18e-09    4.56e-07
2012 06 29  1242   56107  45720     1.51e-09    4.45e-07
2012 06 29  1243   56107  45780     1.28e-09    4.33e-07
2012 06 29  1244   56107  45840     1.02e-09    4.32e-07
2012 06 29  1245   56107  45900     1.02e-09    4.32e-07
2012 06 29  1246   56107  45960     1.02e-09    4.34e-07
2012 06 29  1247   56107  46020     1.29e-09    4.36e-07
2012 06 29  1248   56107  46080     1.14e-09    4.31e-07
2012 06 29  1249   56107  46140     1.74e-09    4.31e-07
2012 06 29  1250   56107  46200     1.86e-09    4.28e-07
2012 06 29  1251   56107  46260     1.94e-09    4.29e-07
2012 06 29  1252   56107  46320     1.00e-09    4.27e-07
2012 06 29  1253   56107  46380     1.00e-09    4.29e-07
2012 06 29  1254   56107  46440     1.08e-09    4.28e-07
2012 06 29  1255   56107  46500     1.00e-09    4.26e-07
2012 06 29  1256   56107  46560     1.06e-09    4.24e-07
2012 06 29  1257   56107  46620     1.56e-09    4.16e-07
2012 06 29  1258   56107  46680     1.00e-09    4.10e-07
2012 06 29  1259   56107  46740     1.00e-09    4.04e-07
2012 06 29  1300   56107  46800     1.00e-09    4.00e-07
2012 06 29  1301   56107  46860     1.00e-09    3.98e-07
2012 06 29  1302   56107  46920     1.12e-09    4.08e-07
2012 06 29  1303   56107  46980     1.08e-09    4.05e-07
2012 06 29  1304   56107  47040     1.10e-09    3.97e-07
2012 06 29  1305   56107  47100     1.12e-09    3.97e-07
2012 06 29  1306   56107  47160     1.28e-09    4.01e-07
2012 06 29  1307   56107  47220     1.00e-09    4.08e-07
2012 06 29  1308   56107  47280     1.00e-09    4.09e-07
2012 06 29  1309   56107  47340     1.00e-09    4.04e-07
2012 06 29  1310   56107  47400     1.00e-09    4.00e-07
2012 06 29  1311   56107  47460     1.00e-09    4.01e-07
2012 06 29  1312   56107  47520     1.00e-09    3.96e-07
2012 06 29  1313   56107  47580     1.00e-09    3.93e-07
2012 06 29  1314   56107  47640     1.00e-09    3.92e-07
2012 06 29  1315   56107  47700     1.00e-09    3.92e-07
2012 06 29  1316   56107  47760     1.00e-09    3.89e-07
2012 06 29  1317   56107  47820     1.00e-09    3.89e-07
2012 06 29  1318   56107  47880     1.94e-09    3.96e-07
2012 06 29  1319   56107  47940     1.95e-09    3.96e-07
2012 06 29  1320   56107  48000     2.84e-09    3.99e-07
2012 06 29  1321   56107  48060     4.31e-09    4.09e-07
2012 06 29  1322   56107  48120     3.62e-09    4.12e-07
2012 06 29  1323   56107  48180     3.54e-09    4.24e-07
2012 06 29  1324   56107  48240     5.65e-09    4.42e-07
2012 06 29  1325   56107  48300     3.02e-09    4.67e-07
2012 06 29  1326   56107  48360     5.68e-09    5.09e-07
2012 06 29  1327   56107  48420     9.51e-09    5.53e-07
2012 06 29  1328   56107  48480     9.67e-09    5.86e-07
2012 06 29  1329   56107  48540     1.17e-08    6.16e-07
2012 06 29  1330   56107  48600     1.47e-08    6.57e-07
2012 06 29  1331   56107  48660     1.70e-08    6.89e-07
2012 06 29  1332   56107  48720     1.66e-08    7.05e-07
2012 06 29  1333   56107  48780     1.62e-08    7.12e-07
2012 06 29  1334   56107  48840     1.37e-08    7.16e-07
2012 06 29  1335   56107  48900     1.36e-08    7.13e-07
2012 06 29  1336   56107  48960     1.36e-08    7.07e-07
2012 06 29  1337   56107  49020     1.44e-08    7.02e-07
2012 06 29  1338   56107  49080     1.44e-08    6.91e-07
2012 06 29  1339   56107  49140     1.12e-08    6.77e-07
2012 06 29  1340   56107  49200     7.83e-09    6.54e-07
2012 06 29  1341   56107  49260     6.39e-09    6.30e-07
2012 06 29  1342   56107  49320     5.79e-09    6.04e-07
2012 06 29  1343   56107  49380     5.94e-09    5.90e-07
2012 06 29  1344   56107  49440     1.37e-08    6.66e-07
2012 06 29  1345   56107  49500     6.37e-09    6.06e-07
2012 06 29  1346   56107  49560     2.54e-09    5.44e-07
2012 06 29  1347   56107  49620     2.75e-09    5.15e-07
2012 06 29  1348   56107  49680     3.22e-09    4.99e-07
2012 06 29  1349   56107  49740     4.10e-09    4.85e-07
2012 06 29  1350   56107  49800     3.79e-09    4.79e-07
2012 06 29  1351   56107  49860     3.59e-09    4.73e-07
2012 06 29  1352   56107  49920     2.31e-09    4.65e-07
2012 06 29  1353   56107  49980     1.40e-09    4.60e-07
2012 06 29  1354   56107  50040     3.18e-09    4.51e-07
2012 06 29  1355   56107  50100     1.34e-09    4.42e-07
2012 06 29  1356   56107  50160     3.06e-09    4.36e-07
2012 06 29  1357   56107  50220     2.95e-09    4.33e-07
2012 06 29  1358   56107  50280     1.29e-09    4.30e-07
2012 06 29  1359   56107  50340     3.95e-09    4.33e-07
2012 06 29  1400   56107  50400     2.55e-09    4.31e-07
2012 06 29  1401   56107  50460     1.31e-09    4.35e-07
2012 06 29  1402   56107  50520     1.16e-09    4.46e-07
2012 06 29  1403   56107  50580     2.07e-09    4.55e-07
2012 06 29  1404   56107  50640     1.02e-09    4.51e-07
2012 06 29  1405   56107  50700     1.02e-09    4.62e-07
2012 06 29  1406   56107  50760     1.53e-09    4.70e-07
2012 06 29  1407   56107  50820     9.71e-09    5.55e-07
2012 06 29  1408   56107  50880     9.89e-09    5.68e-07
2012 06 29  1409   56107  50940     6.79e-09    5.28e-07
2012 06 29  1410   56107  51000     2.52e-09    4.56e-07
2012 06 29  1411   56107  51060     3.35e-09    4.44e-07
2012 06 29  1412   56107  51120     5.44e-09    4.65e-07
2012 06 29  1413   56107  51180     5.14e-09    4.77e-07
2012 06 29  1414   56107  51240     5.52e-09    4.76e-07
2012 06 29  1415   56107  51300     2.47e-09    4.39e-07
2012 06 29  1416   56107  51360     1.04e-09    4.20e-07
2012 06 29  1417   56107  51420     1.00e-09    4.15e-07
2012 06 29  1418   56107  51480     1.00e-09    4.17e-07
2012 06 29  1419   56107  51540     1.00e-09    4.20e-07
2012 06 29  1420   56107  51600     1.59e-09    4.27e-07
2012 06 29  1421   56107  51660     2.80e-09    4.62e-07
2012 06 29  1422   56107  51720     3.29e-09    4.77e-07
2012 06 29  1423   56107  51780     1.75e-09    4.52e-07
2012 06 29  1424   56107  51840     1.00e-09    4.37e-07
2012 06 29  1425   56107  51900     1.10e-09    4.35e-07
2012 06 29  1426   56107  51960     1.00e-09    4.36e-07
2012 06 29  1427   56107  52020     1.00e-09    4.34e-07
2012 06 29  1428   56107  52080     1.00e-09    4.20e-07
2012 06 29  1429   56107  52140     1.00e-09    4.13e-07
2012 06 29  1430   56107  52200     1.46e-09    4.07e-07
2012 06 29  1431   56107  52260     1.33e-09    4.02e-07
2012 06 29  1432   56107  52320     1.74e-09    4.00e-07
2012 06 29  1433   56107  52380     2.18e-09    4.02e-07
2012 06 29  1434   56107  52440     2.12e-09    4.04e-07
2012 06 29  1435   56107  52500     2.75e-09    4.10e-07
2012 06 29  1436   56107  52560     4.29e-09    4.31e-07
2012 06 29  1437   56107  52620     8.98e-09    4.68e-07
2012 06 29  1438   56107  52680     3.79e-09    4.59e-07
2012 06 29  1439   56107  52740     3.05e-09    4.37e-07
2012 06 29  1440   56107  52800     5.21e-09    4.35e-07
2012 06 29  1441   56107  52860     5.28e-09    4.52e-07
2012 06 29  1442   56107  52920     5.52e-09    4.65e-07
2012 06 29  1443   56107  52980     5.91e-09    4.46e-07
2012 06 29  1444   56107  53040     4.45e-09    4.32e-07
2012 06 29  1445   56107  53100     1.72e-09    4.15e-07
2012 06 29  1446   56107  53160     1.06e-09    4.09e-07
2012 06 29  1447   56107  53220     1.02e-09    4.05e-07
2012 06 29  1448   56107  53280     1.33e-09    4.03e-07
2012 06 29  1449   56107  53340     1.08e-09    4.04e-07
2012 06 29  1450   56107  53400     1.00e-09    4.04e-07
2012 06 29  1451   56107  53460     1.00e-09    4.04e-07
2012 06 29  1452   56107  53520     1.00e-09    4.03e-07
2012 06 29  1453   56107  53580     1.18e-09    4.05e-07
2012 06 29  1454   56107  53640     1.00e-09    4.04e-07
2012 06 29  1455   56107  53700     1.37e-09    4.07e-07
2012 06 29  1456   56107  53760     1.00e-09    4.13e-07
2012 06 29  1457   56107  53820     1.00e-09    4.05e-07
2012 06 29  1458   56107  53880     1.02e-09    3.99e-07
2012 06 29  1459   56107  53940     1.00e-09    3.98e-07
2012 06 29  1500   56107  54000     1.04e-09    3.96e-07
