:Data_list: 20120630_Gp_xr_1m.txt
:Created: 2012 Jul 01 0010 UTC
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Label: Short = 0.05- 0.4 nanometer
# Label: Long  = 0.1 - 0.8 nanometer
# Units: Short = Watts per meter squared
# Units: Long  = Watts per meter squared
# Source: GOES-15
# Location: W135
# Missing data: -1.00e+05
#
#         1-minute GOES-15 Solar X-ray Flux
# 
#                 Modified Seconds
# UTC Date  Time   Julian  of the
# YR MO DA  HHMM    Day     Day       Short       Long
#-------------------------------------------------------
2012 06 30  0725   56108  26700     2.85e-08    9.28e-07
2012 06 30  0726   56108  26760     2.42e-08    9.20e-07
2012 06 30  0727   56108  26820     2.45e-08    9.15e-07
2012 06 30  0728   56108  26880     2.47e-08    9.17e-07
2012 06 30  0729   56108  26940     2.87e-08    9.18e-07
2012 06 30  0730   56108  27000     2.95e-08    9.21e-07
2012 06 30  0731   56108  27060     3.14e-08    9.26e-07
2012 06 30  0732   56108  27120     3.03e-08    9.29e-07
2012 06 30  0733   56108  27180     2.83e-08    9.23e-07
2012 06 30  0734   56108  27240     2.67e-08    9.19e-07
2012 06 30  0735   56108  27300     2.57e-08    9.10e-07
2012 06 30  0736   56108  27360     2.44e-08    9.02e-07
2012 06 30  0737   56108  27420     2.25e-08    8.96e-07
2012 06 30  0738   56108  27480     2.09e-08    8.86e-07
2012 06 30  0739   56108  27540     2.09e-08    8.79e-07
2012 06 30  0740   56108  27600     1.99e-08    8.75e-07
2012 06 30  0741   56108  27660     2.02e-08    8.70e-07
2012 06 30  0742   56108  27720     1.79e-08    8.64e-07
2012 06 30  0743   56108  27780     1.81e-08    8.62e-07
2012 06 30  0744   56108  27840     1.79e-08    8.58e-07
2012 06 30  0745   56108  27900     1.74e-08    8.56e-07
2012 06 30  0746   56108  27960     1.72e-08    8.49e-07
2012 06 30  0747   56108  28020     1.82e-08    8.45e-07
2012 06 30  0748   56108  28080     2.03e-08    8.46e-07
2012 06 30  0749   56108  28140     2.09e-08    8.40e-07
2012 06 30  0750   56108  28200     2.00e-08    8.31e-07
2012 06 30  0751   56108  28260     2.04e-08    8.28e-07
2012 06 30  0752   56108  28320     1.88e-08    8.25e-07
2012 06 30  0753   56108  28380     1.90e-08    8.25e-07
2012 06 30  0754   56108  28440     1.71e-08    8.36e-07
2012 06 30  0755   56108  28500     2.34e-08    8.98e-07
2012 06 30  0756   56108  28560     2.92e-08    9.38e-07
2012 06 30  0757   56108  28620     3.12e-08    9.79e-07
2012 06 30  0758   56108  28680     3.94e-08    1.06e-06
2012 06 30  0759   56108  28740     4.40e-08    1.10e-06
2012 06 30  0800   56108  28800     3.43e-08    1.05e-06
2012 06 30  0801   56108  28860     2.54e-08    9.66e-07
2012 06 30  0802   56108  28920     2.29e-08    8.95e-07
2012 06 30  0803   56108  28980     1.67e-08    8.46e-07
2012 06 30  0804   56108  29040     1.52e-08    8.17e-07
2012 06 30  0805   56108  29100     1.52e-08    8.09e-07
2012 06 30  0806   56108  29160     1.34e-08    8.14e-07
2012 06 30  0807   56108  29220     1.21e-08    8.20e-07
2012 06 30  0808   56108  29280     9.40e-09    8.08e-07
2012 06 30  0809   56108  29340     1.31e-08    7.96e-07
2012 06 30  0810   56108  29400     1.19e-08    7.95e-07
2012 06 30  0811   56108  29460     9.98e-09    8.06e-07
2012 06 30  0812   56108  29520     2.29e-08    9.64e-07
2012 06 30  0813   56108  29580     2.98e-08    1.07e-06
2012 06 30  0814   56108  29640     2.31e-08    9.54e-07
2012 06 30  0815   56108  29700     1.59e-08    8.69e-07
2012 06 30  0816   56108  29760     1.41e-08    8.21e-07
2012 06 30  0817   56108  29820     1.35e-08    8.00e-07
2012 06 30  0818   56108  29880     1.10e-08    7.82e-07
2012 06 30  0819   56108  29940     1.15e-08    7.71e-07
2012 06 30  0820   56108  30000     1.27e-08    7.72e-07
2012 06 30  0821   56108  30060     1.46e-08    7.92e-07
2012 06 30  0822   56108  30120     1.59e-08    8.08e-07
2012 06 30  0823   56108  30180     2.09e-08    8.58e-07
2012 06 30  0824   56108  30240     3.52e-08    9.69e-07
2012 06 30  0825   56108  30300     6.02e-08    1.16e-06
2012 06 30  0826   56108  30360     1.32e-07    1.61e-06
2012 06 30  0827   56108  30420     3.29e-07    2.50e-06
2012 06 30  0828   56108  30480     4.89e-07    3.40e-06
2012 06 30  0829   56108  30540     5.36e-07    4.10e-06
2012 06 30  0830   56108  30600     5.13e-07    4.45e-06
2012 06 30  0831   56108  30660     4.41e-07    4.43e-06
2012 06 30  0832   56108  30720     3.58e-07    4.19e-06
2012 06 30  0833   56108  30780     2.88e-07    3.85e-06
2012 06 30  0834   56108  30840     2.29e-07    3.45e-06
2012 06 30  0835   56108  30900     1.77e-07    3.03e-06
2012 06 30  0836   56108  30960     1.40e-07    2.69e-06
2012 06 30  0837   56108  31020     1.14e-07    2.39e-06
2012 06 30  0838   56108  31080     9.35e-08    2.14e-06
2012 06 30  0839   56108  31140     7.55e-08    1.93e-06
2012 06 30  0840   56108  31200     6.25e-08    1.75e-06
2012 06 30  0841   56108  31260     5.57e-08    1.60e-06
2012 06 30  0842   56108  31320     4.83e-08    1.48e-06
2012 06 30  0843   56108  31380     4.00e-08    1.37e-06
2012 06 30  0844   56108  31440     3.55e-08    1.28e-06
2012 06 30  0845   56108  31500     3.00e-08    1.20e-06
2012 06 30  0846   56108  31560     3.34e-08    1.14e-06
2012 06 30  0847   56108  31620     3.05e-08    1.09e-06
2012 06 30  0848   56108  31680     2.50e-08    1.04e-06
2012 06 30  0849   56108  31740     2.13e-08    1.00e-06
2012 06 30  0850   56108  31800     1.93e-08    9.63e-07
2012 06 30  0851   56108  31860     1.83e-08    9.41e-07
2012 06 30  0852   56108  31920     1.82e-08    9.13e-07
2012 06 30  0853   56108  31980     1.61e-08    8.89e-07
2012 06 30  0854   56108  32040     1.32e-08    8.65e-07
2012 06 30  0855   56108  32100     1.22e-08    8.49e-07
2012 06 30  0856   56108  32160     1.12e-08    8.29e-07
2012 06 30  0857   56108  32220     1.02e-08    8.06e-07
2012 06 30  0858   56108  32280     9.02e-09    7.86e-07
2012 06 30  0859   56108  32340     8.85e-09    7.69e-07
2012 06 30  0900   56108  32400     8.67e-09    7.63e-07
2012 06 30  0901   56108  32460     8.60e-09    7.54e-07
2012 06 30  0902   56108  32520     9.55e-09    7.51e-07
2012 06 30  0903   56108  32580     8.02e-09    7.51e-07
2012 06 30  0904   56108  32640     7.87e-09    7.45e-07
2012 06 30  0905   56108  32700     7.79e-09    7.34e-07
2012 06 30  0906   56108  32760     7.03e-09    7.25e-07
2012 06 30  0907   56108  32820     7.29e-09    7.18e-07
2012 06 30  0908   56108  32880     4.98e-09    7.01e-07
2012 06 30  0909   56108  32940     7.17e-09    7.12e-07
2012 06 30  0910   56108  33000     1.46e-08    7.68e-07
2012 06 30  0911   56108  33060     1.92e-08    7.94e-07
2012 06 30  0912   56108  33120     1.97e-08    8.09e-07
2012 06 30  0913   56108  33180     1.67e-08    8.04e-07
2012 06 30  0914   56108  33240     1.51e-08    7.84e-07
2012 06 30  0915   56108  33300     1.50e-08    7.66e-07
2012 06 30  0916   56108  33360     1.25e-08    7.39e-07
2012 06 30  0917   56108  33420     1.10e-08    7.23e-07
2012 06 30  0918   56108  33480     9.79e-09    7.03e-07
2012 06 30  0919   56108  33540     1.04e-08    6.87e-07
2012 06 30  0920   56108  33600     7.60e-09    6.76e-07
2012 06 30  0921   56108  33660     8.33e-09    6.64e-07
2012 06 30  0922   56108  33720     8.55e-09    6.58e-07
2012 06 30  0923   56108  33780     9.13e-09    6.58e-07
2012 06 30  0924   56108  33840     5.60e-09    6.45e-07
2012 06 30  0925   56108  33900     3.48e-09    6.31e-07
2012 06 30  0926   56108  33960     3.21e-09    6.16e-07
2012 06 30  0927   56108  34020     3.79e-09    6.01e-07
2012 06 30  0928   56108  34080     2.69e-09    5.95e-07
2012 06 30  0929   56108  34140     2.78e-09    5.93e-07
2012 06 30  0930   56108  34200     3.37e-09    5.93e-07
2012 06 30  0931   56108  34260     3.37e-09    6.00e-07
2012 06 30  0932   56108  34320     2.09e-09    5.96e-07
2012 06 30  0933   56108  34380     1.04e-09    5.81e-07
2012 06 30  0934   56108  34440     1.23e-09    5.68e-07
2012 06 30  0935   56108  34500     1.91e-09    5.59e-07
2012 06 30  0936   56108  34560     2.14e-09    5.51e-07
2012 06 30  0937   56108  34620     2.26e-09    5.43e-07
2012 06 30  0938   56108  34680     1.38e-09    5.42e-07
2012 06 30  0939   56108  34740     1.12e-09    5.42e-07
2012 06 30  0940   56108  34800     1.00e-09    5.34e-07
2012 06 30  0941   56108  34860     1.04e-09    5.35e-07
2012 06 30  0942   56108  34920     1.00e-09    5.36e-07
2012 06 30  0943   56108  34980     1.00e-09    5.33e-07
2012 06 30  0944   56108  35040     2.60e-09    5.61e-07
2012 06 30  0945   56108  35100     9.67e-09    6.30e-07
2012 06 30  0946   56108  35160     2.08e-08    7.25e-07
2012 06 30  0947   56108  35220     2.25e-08    7.64e-07
2012 06 30  0948   56108  35280     2.36e-08    7.55e-07
2012 06 30  0949   56108  35340     3.16e-08    8.04e-07
2012 06 30  0950   56108  35400     7.03e-08    9.78e-07
2012 06 30  0951   56108  35460     1.22e-07    1.26e-06
2012 06 30  0952   56108  35520     1.61e-07    1.57e-06
2012 06 30  0953   56108  35580     1.44e-07    1.65e-06
2012 06 30  0954   56108  35640     9.72e-08    1.46e-06
2012 06 30  0955   56108  35700     5.62e-08    1.22e-06
2012 06 30  0956   56108  35760     2.58e-08    9.64e-07
2012 06 30  0957   56108  35820     1.12e-08    7.44e-07
2012 06 30  0958   56108  35880     5.83e-09    6.23e-07
2012 06 30  0959   56108  35940     5.65e-09    5.83e-07
2012 06 30  1000   56108  36000     6.06e-09    5.59e-07
2012 06 30  1001   56108  36060     2.58e-09    5.43e-07
2012 06 30  1002   56108  36120     3.12e-09    5.33e-07
2012 06 30  1003   56108  36180     1.72e-09    5.25e-07
2012 06 30  1004   56108  36240     3.13e-09    5.22e-07
2012 06 30  1005   56108  36300     2.91e-09    5.21e-07
2012 06 30  1006   56108  36360     3.61e-09    5.21e-07
2012 06 30  1007   56108  36420     5.41e-09    5.37e-07
2012 06 30  1008   56108  36480     5.25e-09    5.73e-07
2012 06 30  1009   56108  36540     9.29e-09    6.15e-07
2012 06 30  1010   56108  36600     2.02e-08    7.23e-07
2012 06 30  1011   56108  36660     3.78e-08    8.64e-07
2012 06 30  1012   56108  36720     2.92e-08    8.50e-07
2012 06 30  1013   56108  36780     2.01e-08    7.90e-07
2012 06 30  1014   56108  36840     1.84e-08    7.71e-07
2012 06 30  1015   56108  36900     1.11e-08    7.02e-07
2012 06 30  1016   56108  36960     6.84e-09    6.31e-07
2012 06 30  1017   56108  37020     5.91e-09    5.87e-07
2012 06 30  1018   56108  37080     8.90e-09    5.55e-07
2012 06 30  1019   56108  37140     1.32e-08    5.35e-07
2012 06 30  1020   56108  37200     1.58e-08    5.26e-07
2012 06 30  1021   56108  37260     1.85e-08    5.23e-07
2012 06 30  1022   56108  37320     2.47e-08    5.15e-07
2012 06 30  1023   56108  37380     2.33e-08    5.14e-07
2012 06 30  1024   56108  37440     1.92e-08    5.13e-07
2012 06 30  1025   56108  37500     2.20e-08    5.13e-07
2012 06 30  1026   56108  37560     2.24e-08    5.16e-07
2012 06 30  1027   56108  37620     2.27e-08    5.21e-07
2012 06 30  1028   56108  37680     2.09e-08    5.22e-07
2012 06 30  1029   56108  37740     2.13e-08    5.08e-07
2012 06 30  1030   56108  37800     2.19e-08    5.04e-07
2012 06 30  1031   56108  37860     1.85e-08    5.06e-07
2012 06 30  1032   56108  37920     1.73e-08    5.13e-07
2012 06 30  1033   56108  37980     1.65e-08    5.25e-07
2012 06 30  1034   56108  38040     1.64e-08    5.25e-07
2012 06 30  1035   56108  38100     1.76e-08    5.40e-07
2012 06 30  1036   56108  38160     1.68e-08    5.68e-07
2012 06 30  1037   56108  38220     1.89e-08    5.86e-07
2012 06 30  1038   56108  38280     1.73e-08    5.92e-07
2012 06 30  1039   56108  38340     1.62e-08    5.87e-07
2012 06 30  1040   56108  38400     1.49e-08    5.88e-07
2012 06 30  1041   56108  38460     1.41e-08    5.79e-07
2012 06 30  1042   56108  38520     1.57e-08    5.75e-07
2012 06 30  1043   56108  38580     1.59e-08    5.82e-07
2012 06 30  1044   56108  38640     1.48e-08    5.85e-07
2012 06 30  1045   56108  38700     1.54e-08    5.92e-07
2012 06 30  1046   56108  38760     1.79e-08    6.00e-07
2012 06 30  1047   56108  38820     1.79e-08    6.06e-07
2012 06 30  1048   56108  38880     1.90e-08    6.34e-07
2012 06 30  1049   56108  38940     3.07e-08    7.52e-07
2012 06 30  1050   56108  39000     3.43e-08    8.22e-07
2012 06 30  1051   56108  39060     5.10e-08    9.42e-07
2012 06 30  1052   56108  39120     1.26e-07    1.22e-06
2012 06 30  1053   56108  39180     2.84e-07    1.82e-06
2012 06 30  1054   56108  39240     3.33e-07    2.14e-06
2012 06 30  1055   56108  39300     3.34e-07    2.43e-06
2012 06 30  1056   56108  39360     3.15e-07    2.63e-06
2012 06 30  1057   56108  39420     2.81e-07    2.76e-06
2012 06 30  1058   56108  39480     2.38e-07    2.67e-06
2012 06 30  1059   56108  39540     1.87e-07    2.36e-06
2012 06 30  1100   56108  39600     1.49e-07    2.02e-06
2012 06 30  1101   56108  39660     1.27e-07    1.79e-06
2012 06 30  1102   56108  39720     1.15e-07    1.69e-06
2012 06 30  1103   56108  39780     1.00e-07    1.63e-06
2012 06 30  1104   56108  39840     9.01e-08    1.58e-06
2012 06 30  1105   56108  39900     8.13e-08    1.54e-06
2012 06 30  1106   56108  39960     7.11e-08    1.49e-06
2012 06 30  1107   56108  40020     6.32e-08    1.43e-06
2012 06 30  1108   56108  40080     5.74e-08    1.38e-06
2012 06 30  1109   56108  40140     5.47e-08    1.32e-06
2012 06 30  1110   56108  40200     4.84e-08    1.27e-06
2012 06 30  1111   56108  40260     4.13e-08    1.21e-06
2012 06 30  1112   56108  40320     3.87e-08    1.17e-06
2012 06 30  1113   56108  40380     3.73e-08    1.12e-06
2012 06 30  1114   56108  40440     3.47e-08    1.08e-06
2012 06 30  1115   56108  40500     3.43e-08    1.05e-06
2012 06 30  1116   56108  40560     3.21e-08    1.02e-06
2012 06 30  1117   56108  40620     2.99e-08    1.00e-06
2012 06 30  1118   56108  40680     3.05e-08    9.89e-07
2012 06 30  1119   56108  40740     3.21e-08    9.81e-07
2012 06 30  1120   56108  40800     3.34e-08    9.73e-07
2012 06 30  1121   56108  40860     3.58e-08    9.69e-07
2012 06 30  1122   56108  40920     3.71e-08    9.72e-07
2012 06 30  1123   56108  40980     3.97e-08    9.76e-07
2012 06 30  1124   56108  41040     4.05e-08    9.70e-07
2012 06 30  1125   56108  41100     3.93e-08    9.61e-07
2012 06 30  1126   56108  41160     3.71e-08    9.57e-07
2012 06 30  1127   56108  41220     3.76e-08    9.56e-07
2012 06 30  1128   56108  41280     3.94e-08    9.51e-07
2012 06 30  1129   56108  41340     4.06e-08    9.40e-07
2012 06 30  1130   56108  41400     3.55e-08    9.28e-07
2012 06 30  1131   56108  41460     3.54e-08    9.14e-07
2012 06 30  1132   56108  41520     3.33e-08    9.07e-07
2012 06 30  1133   56108  41580     3.34e-08    9.05e-07
2012 06 30  1134   56108  41640     3.46e-08    8.92e-07
2012 06 30  1135   56108  41700     3.23e-08    8.80e-07
2012 06 30  1136   56108  41760     2.74e-08    8.66e-07
2012 06 30  1137   56108  41820     2.65e-08    8.56e-07
2012 06 30  1138   56108  41880     2.40e-08    8.44e-07
2012 06 30  1139   56108  41940     2.14e-08    8.32e-07
2012 06 30  1140   56108  42000     2.06e-08    8.22e-07
2012 06 30  1141   56108  42060     1.94e-08    8.11e-07
2012 06 30  1142   56108  42120     1.89e-08    8.03e-07
2012 06 30  1143   56108  42180     1.83e-08    7.97e-07
2012 06 30  1144   56108  42240     1.71e-08    7.91e-07
2012 06 30  1145   56108  42300     1.69e-08    7.86e-07
2012 06 30  1146   56108  42360     1.46e-08    7.79e-07
2012 06 30  1147   56108  42420     1.34e-08    7.85e-07
2012 06 30  1148   56108  42480     1.36e-08    7.83e-07
2012 06 30  1149   56108  42540     1.26e-08    7.74e-07
2012 06 30  1150   56108  42600     1.04e-08    7.72e-07
2012 06 30  1151   56108  42660     8.71e-09    7.59e-07
2012 06 30  1152   56108  42720     8.83e-09    7.51e-07
2012 06 30  1153   56108  42780     1.10e-08    7.45e-07
2012 06 30  1154   56108  42840     1.23e-08    7.50e-07
2012 06 30  1155   56108  42900     1.47e-08    7.76e-07
2012 06 30  1156   56108  42960     1.59e-08    7.99e-07
2012 06 30  1157   56108  43020     2.62e-08    8.67e-07
2012 06 30  1158   56108  43080     2.45e-08    8.95e-07
2012 06 30  1159   56108  43140     1.73e-08    8.39e-07
2012 06 30  1200   56108  43200     1.47e-08    7.98e-07
2012 06 30  1201   56108  43260     1.12e-08    7.68e-07
2012 06 30  1202   56108  43320     1.03e-08    7.35e-07
2012 06 30  1203   56108  43380     9.25e-09    7.09e-07
2012 06 30  1204   56108  43440     6.88e-09    6.94e-07
2012 06 30  1205   56108  43500     5.87e-09    6.84e-07
2012 06 30  1206   56108  43560     5.79e-09    6.79e-07
2012 06 30  1207   56108  43620     8.73e-09    6.78e-07
2012 06 30  1208   56108  43680     9.10e-09    6.77e-07
2012 06 30  1209   56108  43740     1.12e-08    6.71e-07
2012 06 30  1210   56108  43800     1.31e-08    6.64e-07
2012 06 30  1211   56108  43860     1.14e-08    6.64e-07
2012 06 30  1212   56108  43920     1.02e-08    6.51e-07
2012 06 30  1213   56108  43980     7.52e-09    6.45e-07
2012 06 30  1214   56108  44040     8.18e-09    6.48e-07
2012 06 30  1215   56108  44100     7.87e-09    6.53e-07
2012 06 30  1216   56108  44160     8.40e-09    6.45e-07
2012 06 30  1217   56108  44220     7.40e-09    6.36e-07
2012 06 30  1218   56108  44280     7.14e-09    6.24e-07
2012 06 30  1219   56108  44340     5.29e-09    6.20e-07
2012 06 30  1220   56108  44400     4.06e-09    6.24e-07
2012 06 30  1221   56108  44460     4.65e-09    6.24e-07
2012 06 30  1222   56108  44520     6.21e-09    6.49e-07
2012 06 30  1223   56108  44580     8.56e-09    6.52e-07
2012 06 30  1224   56108  44640     7.69e-09    6.30e-07
2012 06 30  1225   56108  44700     6.52e-09    6.13e-07
2012 06 30  1226   56108  44760     3.87e-09    6.02e-07
2012 06 30  1227   56108  44820     3.83e-09    5.91e-07
2012 06 30  1228   56108  44880     5.21e-09    5.82e-07
2012 06 30  1229   56108  44940     6.67e-09    5.75e-07
2012 06 30  1230   56108  45000     4.48e-09    5.68e-07
2012 06 30  1231   56108  45060     5.06e-09    5.61e-07
2012 06 30  1232   56108  45120     4.08e-09    5.55e-07
2012 06 30  1233   56108  45180     3.72e-09    5.51e-07
2012 06 30  1234   56108  45240     2.83e-09    5.51e-07
2012 06 30  1235   56108  45300     2.20e-09    5.52e-07
2012 06 30  1236   56108  45360     2.96e-09    5.60e-07
2012 06 30  1237   56108  45420     4.98e-09    5.81e-07
2012 06 30  1238   56108  45480     5.28e-09    6.10e-07
2012 06 30  1239   56108  45540     8.90e-09    6.14e-07
2012 06 30  1240   56108  45600     9.06e-09    6.10e-07
2012 06 30  1241   56108  45660     6.80e-09    6.11e-07
2012 06 30  1242   56108  45720     6.60e-09    6.12e-07
2012 06 30  1243   56108  45780     7.71e-09    6.13e-07
2012 06 30  1244   56108  45840     8.36e-09    6.13e-07
2012 06 30  1245   56108  45900     7.06e-09    6.08e-07
2012 06 30  1246   56108  45960     7.17e-09    6.05e-07
2012 06 30  1247   56108  46020     7.37e-09    6.01e-07
2012 06 30  1248   56108  46080     6.54e-09    6.00e-07
2012 06 30  1249   56108  46140     8.79e-09    6.50e-07
2012 06 30  1250   56108  46200     3.37e-07    2.44e-06
2012 06 30  1251   56108  46260     2.07e-06    9.03e-06
2012 06 30  1252   56108  46320     1.88e-06    1.05e-05
2012 06 30  1253   56108  46380     6.63e-07    6.30e-06
2012 06 30  1254   56108  46440     2.83e-07    3.23e-06
2012 06 30  1255   56108  46500     2.40e-07    2.55e-06
2012 06 30  1256   56108  46560     1.55e-07    2.10e-06
2012 06 30  1257   56108  46620     7.19e-08    1.53e-06
2012 06 30  1258   56108  46680     4.40e-08    1.15e-06
2012 06 30  1259   56108  46740     2.87e-08    9.42e-07
2012 06 30  1300   56108  46800     1.75e-08    8.03e-07
2012 06 30  1301   56108  46860     1.14e-08    7.03e-07
2012 06 30  1302   56108  46920     7.02e-09    6.26e-07
2012 06 30  1303   56108  46980     5.21e-09    5.80e-07
2012 06 30  1304   56108  47040     4.95e-09    5.50e-07
2012 06 30  1305   56108  47100     4.83e-09    5.36e-07
2012 06 30  1306   56108  47160     5.02e-09    5.34e-07
2012 06 30  1307   56108  47220     5.79e-09    5.40e-07
2012 06 30  1308   56108  47280     7.10e-09    5.51e-07
2012 06 30  1309   56108  47340     8.10e-09    5.61e-07
2012 06 30  1310   56108  47400     8.44e-09    5.70e-07
2012 06 30  1311   56108  47460     9.66e-09    5.78e-07
2012 06 30  1312   56108  47520     1.21e-08    5.84e-07
2012 06 30  1313   56108  47580     1.07e-08    5.90e-07
2012 06 30  1314   56108  47640     1.11e-08    5.96e-07
2012 06 30  1315   56108  47700     1.33e-08    6.13e-07
2012 06 30  1316   56108  47760     1.34e-08    6.24e-07
2012 06 30  1317   56108  47820     1.49e-08    6.36e-07
2012 06 30  1318   56108  47880     1.59e-08    6.54e-07
2012 06 30  1319   56108  47940     1.88e-08    6.78e-07
2012 06 30  1320   56108  48000     1.89e-08    6.92e-07
2012 06 30  1321   56108  48060     1.86e-08    6.91e-07
2012 06 30  1322   56108  48120     1.59e-08    6.88e-07
2012 06 30  1323   56108  48180     1.84e-08    6.95e-07
2012 06 30  1324   56108  48240     1.85e-08    7.07e-07
2012 06 30  1325   56108  48300     1.75e-08    7.17e-07
2012 06 30  1326   56108  48360     1.84e-08    7.27e-07
2012 06 30  1327   56108  48420     2.17e-08    7.40e-07
2012 06 30  1328   56108  48480     1.99e-08    7.47e-07
2012 06 30  1329   56108  48540     1.90e-08    7.48e-07
2012 06 30  1330   56108  48600     1.66e-08    7.30e-07
2012 06 30  1331   56108  48660     1.45e-08    7.17e-07
2012 06 30  1332   56108  48720     1.45e-08    7.12e-07
2012 06 30  1333   56108  48780     1.44e-08    7.06e-07
2012 06 30  1334   56108  48840     1.71e-08    7.22e-07
2012 06 30  1335   56108  48900     1.91e-08    7.50e-07
2012 06 30  1336   56108  48960     1.85e-08    7.50e-07
2012 06 30  1337   56108  49020     1.71e-08    7.39e-07
2012 06 30  1338   56108  49080     1.52e-08    7.29e-07
2012 06 30  1339   56108  49140     1.30e-08    7.23e-07
2012 06 30  1340   56108  49200     1.33e-08    7.19e-07
2012 06 30  1341   56108  49260     1.68e-08    7.23e-07
2012 06 30  1342   56108  49320     1.78e-08    7.37e-07
2012 06 30  1343   56108  49380     1.95e-08    7.55e-07
2012 06 30  1344   56108  49440     2.49e-08    7.59e-07
2012 06 30  1345   56108  49500     2.50e-08    7.63e-07
2012 06 30  1346   56108  49560     2.59e-08    7.70e-07
2012 06 30  1347   56108  49620     2.64e-08    7.67e-07
2012 06 30  1348   56108  49680     2.26e-08    7.56e-07
2012 06 30  1349   56108  49740     2.34e-08    7.44e-07
2012 06 30  1350   56108  49800     1.98e-08    7.33e-07
2012 06 30  1351   56108  49860     1.86e-08    7.26e-07
2012 06 30  1352   56108  49920     1.81e-08    7.13e-07
2012 06 30  1353   56108  49980     1.68e-08    6.91e-07
2012 06 30  1354   56108  50040     1.47e-08    6.76e-07
2012 06 30  1355   56108  50100     1.38e-08    6.67e-07
2012 06 30  1356   56108  50160     1.44e-08    6.64e-07
2012 06 30  1357   56108  50220     1.32e-08    6.65e-07
2012 06 30  1358   56108  50280     1.24e-08    6.46e-07
2012 06 30  1359   56108  50340     1.09e-08    6.26e-07
2012 06 30  1400   56108  50400     1.13e-08    6.11e-07
2012 06 30  1401   56108  50460     1.20e-08    5.99e-07
2012 06 30  1402   56108  50520     1.15e-08    5.85e-07
2012 06 30  1403   56108  50580     1.08e-08    5.73e-07
2012 06 30  1404   56108  50640     1.10e-08    5.65e-07
2012 06 30  1405   56108  50700     1.01e-08    5.54e-07
2012 06 30  1406   56108  50760     9.86e-09    5.44e-07
2012 06 30  1407   56108  50820     1.04e-08    5.35e-07
2012 06 30  1408   56108  50880     8.70e-09    5.24e-07
2012 06 30  1409   56108  50940     7.14e-09    5.22e-07
2012 06 30  1410   56108  51000     6.18e-09    5.17e-07
2012 06 30  1411   56108  51060     6.60e-09    5.11e-07
2012 06 30  1412   56108  51120     8.03e-09    5.04e-07
2012 06 30  1413   56108  51180     7.94e-09    5.05e-07
2012 06 30  1414   56108  51240     8.33e-09    5.01e-07
2012 06 30  1415   56108  51300     7.06e-09    4.87e-07
2012 06 30  1416   56108  51360     8.63e-09    4.81e-07
2012 06 30  1417   56108  51420     1.08e-08    4.75e-07
2012 06 30  1418   56108  51480     1.19e-08    4.70e-07
2012 06 30  1419   56108  51540     1.04e-08    4.61e-07
2012 06 30  1420   56108  51600     9.63e-09    4.55e-07
2012 06 30  1421   56108  51660     9.02e-09    4.51e-07
2012 06 30  1422   56108  51720     9.59e-09    4.47e-07
2012 06 30  1423   56108  51780     9.44e-09    4.44e-07
2012 06 30  1424   56108  51840     9.71e-09    4.42e-07
2012 06 30  1425   56108  51900     9.85e-09    4.38e-07
2012 06 30  1426   56108  51960     9.86e-09    4.30e-07
2012 06 30  1427   56108  52020     1.16e-08    4.29e-07
2012 06 30  1428   56108  52080     1.21e-08    4.21e-07
2012 06 30  1429   56108  52140     9.92e-09    4.18e-07
2012 06 30  1430   56108  52200     8.67e-09    4.14e-07
2012 06 30  1431   56108  52260     8.56e-09    4.12e-07
2012 06 30  1432   56108  52320     8.59e-09    4.09e-07
2012 06 30  1433   56108  52380     8.40e-09    4.08e-07
2012 06 30  1434   56108  52440     7.94e-09    4.08e-07
2012 06 30  1435   56108  52500     9.33e-09    4.08e-07
2012 06 30  1436   56108  52560     9.90e-09    4.10e-07
2012 06 30  1437   56108  52620     1.25e-08    4.11e-07
2012 06 30  1438   56108  52680     1.32e-08    4.09e-07
2012 06 30  1439   56108  52740     1.32e-08    4.09e-07
2012 06 30  1440   56108  52800     1.45e-08    4.07e-07
2012 06 30  1441   56108  52860     1.43e-08    4.09e-07
2012 06 30  1442   56108  52920     1.40e-08    4.15e-07
2012 06 30  1443   56108  52980     1.11e-08    4.16e-07
2012 06 30  1444   56108  53040     9.71e-09    4.16e-07
2012 06 30  1445   56108  53100     8.29e-09    4.16e-07
2012 06 30  1446   56108  53160     7.14e-09    4.15e-07
2012 06 30  1447   56108  53220     9.10e-09    4.16e-07
2012 06 30  1448   56108  53280     1.15e-08    4.21e-07
2012 06 30  1449   56108  53340     1.18e-08    4.24e-07
2012 06 30  1450   56108  53400     1.19e-08    4.18e-07
2012 06 30  1451   56108  53460     1.27e-08    4.19e-07
2012 06 30  1452   56108  53520     1.25e-08    4.17e-07
2012 06 30  1453   56108  53580     1.38e-08    4.11e-07
2012 06 30  1454   56108  53640     1.58e-08    4.11e-07
2012 06 30  1455   56108  53700     1.65e-08    4.16e-07
2012 06 30  1456   56108  53760     1.32e-08    4.13e-07
2012 06 30  1457   56108  53820     1.19e-08    4.08e-07
2012 06 30  1458   56108  53880     1.36e-08    4.05e-07
2012 06 30  1459   56108  53940     1.43e-08    4.10e-07
2012 06 30  1500   56108  54000     1.14e-08    4.14e-07
